,N,M,n,m,T,Salary
7509,6,800,3,1500,1,3914.8301226515055
7510,6,800,3,2000,1,3951.61070862768
7511,6,800,3,2500,1,3992.8414156655463
7512,6,800,3,3000,1,4035.0483955942786
7513,6,800,4,100,1,4001.3105715722722
7514,6,800,4,200,1,3966.204900294565
7515,6,800,4,300,1,3941.150112364685
7516,6,800,4,400,1,3923.472345081719
7517,6,800,4,500,1,3911.3327668893335
7518,6,800,4,600,1,3903.42806638384
7519,6,800,4,700,1,3898.8109131535225
7520,6,800,4,800,1,3896.777876936504
7521,6,800,4,900,1,3896.797008398606
7522,6,800,4,1000,1,3898.459642332208
7523,6,800,4,1500,1,3922.3301226515055
7524,6,800,4,2000,1,3959.11070862768
7525,6,800,4,2500,1,4000.3414156655463
7526,6,800,4,3000,1,4042.5483955942786
7527,6,900,0,0,1,4242.466645638172
7528,6,900,1,100,1,4087.7182643771016
7529,6,900,1,200,1,4056.8674548516183
7530,6,900,1,300,1,4034.400384920222
7531,6,900,1,400,1,4018.243162187115
7532,6,900,1,500,1,4006.9248208625227
7533,6,900,1,600,1,3999.375286107464
7534,6,900,1,700,1,3994.799236609774
7535,6,900,1,800,1,3992.594592851855
7536,6,900,1,900,1,3992.298260951732
7537,6,900,1,1000,1,3993.549078341139
7538,6,900,1,1500,1,4014.7903448056204
7539,6,900,1,2000,1,4048.9238983170794
7540,6,900,1,2500,1,4087.848315951959
7541,6,900,1,3000,1,4128.107535544298
7542,6,900,2,100,1,4031.4682643771016
7543,6,900,2,200,1,4000.6174548516183
7544,6,900,2,300,1,3978.150384920222
7545,6,900,2,400,1,3961.993162187115
7546,6,900,2,500,1,3950.6748208625227
7547,6,900,2,600,1,3943.125286107464
7548,6,900,2,700,1,3938.549236609774
7549,6,900,2,800,1,3936.344592851855
7550,6,900,2,900,1,3936.048260951732
7551,6,900,2,1000,1,3937.299078341139
7552,6,900,2,1500,1,3958.5403448056204
7553,6,900,2,2000,1,3992.6738983170794
7554,6,900,2,2500,1,4031.598315951959
7555,6,900,2,3000,1,4071.857535544298
7556,6,900,3,100,1,4012.7182643771016
7557,6,900,3,200,1,3981.8674548516183
7558,6,900,3,300,1,3959.400384920222
7559,6,900,3,400,1,3943.243162187115
7560,6,900,3,500,1,3931.9248208625227
7561,6,900,3,600,1,3924.375286107464
7562,6,900,3,700,1,3919.799236609774
7563,6,900,3,800,1,3917.594592851855
7564,6,900,3,900,1,3917.298260951732
7565,6,900,3,1000,1,3918.549078341139
7566,6,900,3,1500,1,3939.7903448056204
7567,6,900,3,2000,1,3973.9238983170794
7568,6,900,3,2500,1,4012.848315951959
7569,6,900,3,3000,1,4053.107535544298
7570,6,900,4,100,1,4020.2182643771016
7571,6,900,4,200,1,3989.3674548516183
7572,6,900,4,300,1,3966.900384920222
7573,6,900,4,400,1,3950.743162187115
7574,6,900,4,500,1,3939.4248208625227
7575,6,900,4,600,1,3931.875286107464
7576,6,900,4,700,1,3927.299236609774
7577,6,900,4,800,1,3925.094592851855
7578,6,900,4,900,1,3924.798260951732
7579,6,900,4,1000,1,3926.049078341139
7580,6,900,4,1500,1,3947.2903448056204
7581,6,900,4,2000,1,3981.4238983170794
7582,6,900,4,2500,1,4020.348315951959
7583,6,900,4,3000,1,4060.607535544298
7584,6,1000,0,0,1,4254.231628459638
7585,6,1000,1,100,1,4105.084797338552
7586,6,1000,1,200,1,4077.8284247587258
7587,6,1000,1,300,1,4057.6535574848963
7588,6,1000,1,400,1,4042.921575341206
7589,6,1000,1,500,1,4032.4396590614056
7590,6,1000,1,600,1,4025.3205962830443
7591,6,1000,1,700,1,4020.8921773051034
7592,6,1000,1,800,1,4018.6368795712556
7593,6,1000,1,900,1,4018.1506693192505
7594,6,1000,1,1000,1,4019.114219533324
7595,6,1000,1,1500,1,4038.2630304945806
7596,6,1000,1,2000,1,4070.126121780072
7597,6,1000,1,2500,1,4107.0034183813805
7598,6,1000,1,3000,1,4145.497042282515
7599,6,1000,2,100,1,4048.834797338552
7600,6,1000,2,200,1,4021.5784247587258
7601,6,1000,2,300,1,4001.4035574848963
7602,6,1000,2,400,1,3986.671575341206
7603,6,1000,2,500,1,3976.1896590614056
7604,6,1000,2,600,1,3969.0705962830443
7605,6,1000,2,700,1,3964.6421773051034
7606,6,1000,2,800,1,3962.3868795712556
7607,6,1000,2,900,1,3961.9006693192505
7608,6,1000,2,1000,1,3962.864219533324
7609,6,1000,2,1500,1,3982.0130304945806
7610,6,1000,2,2000,1,4013.876121780072
7611,6,1000,2,2500,1,4050.7534183813805
7612,6,1000,2,3000,1,4089.2470422825154
7613,6,1000,3,100,1,4030.084797338552
7614,6,1000,3,200,1,4002.8284247587258
7615,6,1000,3,300,1,3982.6535574848963
7616,6,1000,3,400,1,3967.921575341206
7617,6,1000,3,500,1,3957.4396590614056
7618,6,1000,3,600,1,3950.3205962830443
7619,6,1000,3,700,1,3945.8921773051034
7620,6,1000,3,800,1,3943.6368795712556
7621,6,1000,3,900,1,3943.1506693192505
7622,6,1000,3,1000,1,3944.114219533324
7623,6,1000,3,1500,1,3963.2630304945806
7624,6,1000,3,2000,1,3995.126121780072
7625,6,1000,3,2500,1,4032.0034183813805
7626,6,1000,3,3000,1,4070.4970422825154
7627,6,1000,4,100,1,4037.584797338552
7628,6,1000,4,200,1,4010.3284247587258
7629,6,1000,4,300,1,3990.1535574848963
7630,6,1000,4,400,1,3975.421575341206
7631,6,1000,4,500,1,3964.9396590614056
7632,6,1000,4,600,1,3957.8205962830443
7633,6,1000,4,700,1,3953.3921773051034
7634,6,1000,4,800,1,3951.1368795712556
7635,6,1000,4,900,1,3950.6506693192505
7636,6,1000,4,1000,1,3951.614219533324
7637,6,1000,4,1500,1,3970.7630304945806
7638,6,1000,4,2000,1,4002.626121780072
7639,6,1000,4,2500,1,4039.5034183813805
7640,6,1000,4,3000,1,4077.9970422825154
7641,6,1500,0,0,1,4310.261523831114
7642,6,1500,1,100,1,4177.927394649396
7643,6,1500,1,200,1,4162.380099571346
7644,6,1500,1,300,1,4150.329972668873
7645,6,1500,1,400,1,4141.158624209806
7646,6,1500,1,500,1,4134.375661936021
7647,6,1500,1,600,1,4129.587829998398
7648,6,1500,1,700,1,4126.4766074226145
7649,6,1500,1,800,1,4124.781685811222
7650,6,1500,1,900,1,4124.288606942207
7651,6,1500,1,1000,1,4124.819391789582
7652,6,1500,1,1500,1,4138.371861129025
7653,6,1500,1,2000,1,4162.711997594582
7654,6,1500,1,2500,1,4192.1737359246545
7655,6,1500,1,3000,1,4223.915696332205
7656,6,1500,2,100,1,4121.677394649396
7657,6,1500,2,200,1,4106.130099571346
7658,6,1500,2,300,1,4094.0799726688724
7659,6,1500,2,400,1,4084.9086242098056
7660,6,1500,2,500,1,4078.1256619360215
7661,6,1500,2,600,1,4073.337829998398
7662,6,1500,2,700,1,4070.2266074226145
7663,6,1500,2,800,1,4068.5316858112224
7664,6,1500,2,900,1,4068.0386069422066
7665,6,1500,2,1000,1,4068.5693917895824
7666,6,1500,2,1500,1,4082.121861129025
7667,6,1500,2,2000,1,4106.461997594582
7668,6,1500,2,2500,1,4135.9237359246545
7669,6,1500,2,3000,1,4167.665696332206
7670,6,1500,3,100,1,4102.927394649396
7671,6,1500,3,200,1,4087.380099571347
7672,6,1500,3,300,1,4075.3299726688724
7673,6,1500,3,400,1,4066.1586242098056
7674,6,1500,3,500,1,4059.3756619360215
7675,6,1500,3,600,1,4054.587829998398
7676,6,1500,3,700,1,4051.4766074226145
7677,6,1500,3,800,1,4049.7816858112224
7678,6,1500,3,900,1,4049.2886069422066
7679,6,1500,3,1000,1,4049.8193917895824
7680,6,1500,3,1500,1,4063.371861129025
7681,6,1500,3,2000,1,4087.7119975945816
7682,6,1500,3,2500,1,4117.1737359246545
7683,6,1500,3,3000,1,4148.915696332206
7684,6,1500,4,100,1,4110.427394649396
7685,6,1500,4,200,1,4094.880099571347
7686,6,1500,4,300,1,4082.8299726688724
7687,6,1500,4,400,1,4073.6586242098056
7688,6,1500,4,500,1,4066.8756619360215
7689,6,1500,4,600,1,4062.087829998398
7690,6,1500,4,700,1,4058.9766074226145
7691,6,1500,4,800,1,4057.2816858112224
7692,6,1500,4,900,1,4056.7886069422066
7693,6,1500,4,1000,1,4057.3193917895824
7694,6,1500,4,1500,1,4070.871861129025
7695,6,1500,4,2000,1,4095.2119975945816
7696,6,1500,4,2500,1,4124.6737359246545
7697,6,1500,4,3000,1,4156.415696332206
7698,6,2000,0,0,1,4362.137104338719
7699,6,2000,1,100,1,4237.90326236064
7700,6,2000,1,200,1,4228.533829417466
7701,6,2000,1,300,1,4221.175659496734
7702,6,2000,1,400,1,4215.5371587226955
7703,6,2000,1,500,1,4211.375753084584
7704,6,2000,1,600,1,4208.4882709893345
7705,6,2000,1,700,1,4206.703482173807
7706,6,2000,1,800,1,4205.876251603202
7707,6,2000,1,900,1,4205.882916639782
7708,6,2000,1,1000,1,4206.617600477978
7709,6,2000,1,1500,1,4218.420576807784
7710,6,2000,1,2000,1,4238.850429566794
7711,6,2000,1,2500,1,4263.830456780928
7712,6,2000,1,3000,1,4291.128784169905
7713,6,2000,2,100,1,4181.65326236064
7714,6,2000,2,200,1,4172.283829417466
7715,6,2000,2,300,1,4164.925659496734
7716,6,2000,2,400,1,4159.2871587226955
7717,6,2000,2,500,1,4155.125753084583
7718,6,2000,2,600,1,4152.238270989334
7719,6,2000,2,700,1,4150.453482173807
7720,6,2000,2,800,1,4149.626251603202
7721,6,2000,2,900,1,4149.632916639782
7722,6,2000,2,1000,1,4150.367600477978
7723,6,2000,2,1500,1,4162.170576807784
7724,6,2000,2,2000,1,4182.600429566794
7725,6,2000,2,2500,1,4207.580456780928
7726,6,2000,2,3000,1,4234.878784169905
7727,6,2000,3,100,1,4162.90326236064
7728,6,2000,3,200,1,4153.533829417466
7729,6,2000,3,300,1,4146.175659496734
7730,6,2000,3,400,1,4140.5371587226955
7731,6,2000,3,500,1,4136.375753084583
7732,6,2000,3,600,1,4133.488270989334
7733,6,2000,3,700,1,4131.703482173807
7734,6,2000,3,800,1,4130.876251603202
7735,6,2000,3,900,1,4130.882916639782
7736,6,2000,3,1000,1,4131.617600477978
7737,6,2000,3,1500,1,4143.420576807784
7738,6,2000,3,2000,1,4163.850429566794
7739,6,2000,3,2500,1,4188.830456780928
7740,6,2000,3,3000,1,4216.128784169905
7741,6,2000,4,100,1,4170.40326236064
7742,6,2000,4,200,1,4161.033829417466
7743,6,2000,4,300,1,4153.675659496734
7744,6,2000,4,400,1,4148.0371587226955
7745,6,2000,4,500,1,4143.875753084583
7746,6,2000,4,600,1,4140.988270989334
7747,6,2000,4,700,1,4139.203482173807
7748,6,2000,4,800,1,4138.376251603202
7749,6,2000,4,900,1,4138.382916639782
7750,6,2000,4,1000,1,4139.117600477978
7751,6,2000,4,1500,1,4150.920576807784
7752,6,2000,4,2000,1,4171.350429566794
7753,6,2000,4,2500,1,4196.330456780928
7754,6,2000,4,3000,1,4223.628784169905
7755,6,2500,0,0,1,4410.432114379585
7756,6,2500,1,100,1,4290.751189418721
7757,6,2500,1,200,1,4285.0254450509065
7758,6,2500,1,300,1,4280.570227843002
7759,6,2500,1,400,1,4277.2279249682815
7760,6,2500,1,500,1,4274.863339826931
7761,6,2500,1,600,1,4273.359973687741
7762,6,2500,1,700,1,4272.617013942226
7763,6,2500,1,800,1,4272.54687805899
7764,6,2500,1,900,1,4273.073197963177
7765,6,2500,1,1000,1,4274.129156020986
7766,6,2500,1,1500,1,4285.527123208934
7767,6,2500,1,2000,1,4303.745217229653
7768,6,2500,1,2500,1,4325.825580990892
7769,6,2500,1,3000,1,4350.039561835182
7770,6,2500,2,100,1,4234.501189418721
7771,6,2500,2,200,1,4228.775445050907
7772,6,2500,2,300,1,4224.320227843002
7773,6,2500,2,400,1,4220.9779249682815
7774,6,2500,2,500,1,4218.613339826932
7775,6,2500,2,600,1,4217.109973687741
7776,6,2500,2,700,1,4216.367013942226
7777,6,2500,2,800,1,4216.29687805899
7778,6,2500,2,900,1,4216.823197963177
7779,6,2500,2,1000,1,4217.879156020986
7780,6,2500,2,1500,1,4229.277123208934
7781,6,2500,2,2000,1,4247.495217229653
7782,6,2500,2,2500,1,4269.575580990893
7783,6,2500,2,3000,1,4293.789561835182
7784,6,2500,3,100,1,4215.751189418721
7785,6,2500,3,200,1,4210.025445050907
7786,6,2500,3,300,1,4205.570227843002
7787,6,2500,3,400,1,4202.2279249682815
7788,6,2500,3,500,1,4199.863339826932
7789,6,2500,3,600,1,4198.359973687741
7790,6,2500,3,700,1,4197.617013942226
7791,6,2500,3,800,1,4197.54687805899
7792,6,2500,3,900,1,4198.073197963177
7793,6,2500,3,1000,1,4199.129156020986
7794,6,2500,3,1500,1,4210.527123208934
7795,6,2500,3,2000,1,4228.745217229653
7796,6,2500,3,2500,1,4250.825580990893
7797,6,2500,3,3000,1,4275.039561835182
7798,6,2500,4,100,1,4223.251189418721
7799,6,2500,4,200,1,4217.525445050907
7800,6,2500,4,300,1,4213.070227843002
7801,6,2500,4,400,1,4209.7279249682815
7802,6,2500,4,500,1,4207.363339826932
7803,6,2500,4,600,1,4205.859973687741
7804,6,2500,4,700,1,4205.117013942226
7805,6,2500,4,800,1,4205.04687805899
7806,6,2500,4,900,1,4205.573197963177
7807,6,2500,4,1000,1,4206.629156020986
7808,6,2500,4,1500,1,4218.027123208934
7809,6,2500,4,2000,1,4236.245217229653
7810,6,2500,4,2500,1,4258.325580990893
7811,6,2500,4,3000,1,4282.539561835182
7812,6,3000,0,0,1,4455.609079175885
7813,6,3000,1,100,1,4338.730698260353
7814,6,3000,1,200,1,4335.314795404311
7815,6,3000,1,300,1,4332.754366998238
7816,6,3000,1,400,1,4330.955973591683
7817,6,3000,1,500,1,4329.837735234188
7818,6,3000,1,600,1,4329.327666656639
7819,6,3000,1,700,1,4329.3622874160965
7820,6,3000,1,800,1,4329.885455853677
7821,6,3000,1,900,1,4330.847386264955
7822,6,3000,1,1000,1,4332.203816851074
7823,6,3000,1,1500,1,4343.659977678376
7824,6,3000,1,2000,1,4360.522377811881
7825,6,3000,1,2500,1,4380.610081531724
7826,6,3000,1,3000,1,4402.581846525376
7827,6,3000,2,100,1,4282.480698260353
7828,6,3000,2,200,1,4279.064795404311
7829,6,3000,2,300,1,4276.504366998238
7830,6,3000,2,400,1,4274.705973591683
7831,6,3000,2,500,1,4273.587735234188
7832,6,3000,2,600,1,4273.077666656639
7833,6,3000,2,700,1,4273.112287416097
7834,6,3000,2,800,1,4273.635455853677
7835,6,3000,2,900,1,4274.597386264955
7836,6,3000,2,1000,1,4275.953816851074
7837,6,3000,2,1500,1,4287.409977678376
7838,6,3000,2,2000,1,4304.272377811881
7839,6,3000,2,2500,1,4324.360081531724
7840,6,3000,2,3000,1,4346.331846525376
7841,6,3000,3,100,1,4263.730698260353
7842,6,3000,3,200,1,4260.314795404311
7843,6,3000,3,300,1,4257.754366998238
7844,6,3000,3,400,1,4255.955973591683
7845,6,3000,3,500,1,4254.837735234188
7846,6,3000,3,600,1,4254.327666656639
7847,6,3000,3,700,1,4254.362287416097
7848,6,3000,3,800,1,4254.885455853677
7849,6,3000,3,900,1,4255.847386264955
7850,6,3000,3,1000,1,4257.203816851074
7851,6,3000,3,1500,1,4268.659977678376
7852,6,3000,3,2000,1,4285.522377811881
7853,6,3000,3,2500,1,4305.610081531724
7854,6,3000,3,3000,1,4327.581846525376
7855,6,3000,4,100,1,4271.230698260353
7856,6,3000,4,200,1,4267.814795404311
7857,6,3000,4,300,1,4265.254366998238
7858,6,3000,4,400,1,4263.455973591683
7859,6,3000,4,500,1,4262.337735234188
7860,6,3000,4,600,1,4261.827666656639
7861,6,3000,4,700,1,4261.862287416097
7862,6,3000,4,800,1,4262.385455853677
7863,6,3000,4,900,1,4263.347386264955
7864,6,3000,4,1000,1,4264.703816851074
7865,6,3000,4,1500,1,4276.159977678376
7866,6,3000,4,2000,1,4293.022377811881
7867,6,3000,4,2500,1,4313.110081531724
7868,6,3000,4,3000,1,4335.081846525376
7869,7,100,0,0,1,4290.468377811196
7870,7,100,1,100,1,3866.091661073972
7871,7,100,1,200,1,3782.8713780687626
7872,7,100,1,300,1,3754.723326334816
7873,7,100,1,400,1,3747.94841348794
7874,7,100,1,500,1,3751.37063579299
7875,7,100,1,600,1,3760.2422481612084
7876,7,100,1,700,1,3772.221111307616
7877,7,100,1,800,1,3786.0305531109775
7878,7,100,1,900,1,3800.923851716808
7879,7,100,1,1000,1,3816.4412149561495
7880,7,100,1,1500,1,3895.940859223612
7881,7,100,1,2000,1,3971.617119384119
7882,7,100,1,2500,1,4041.20168095766
7883,7,100,1,3000,1,4104.892995739205
7884,7,100,2,100,1,3799.9458277406384
7885,7,100,2,200,1,3716.725544735429
7886,7,100,2,300,1,3688.5774930014827
7887,7,100,2,400,1,3681.8025801546064
7888,7,100,2,500,1,3685.2248024596565
7889,7,100,2,600,1,3694.096414827875
7890,7,100,2,700,1,3706.0752779742825
7891,7,100,2,800,1,3719.884719777644
7892,7,100,2,900,1,3734.7780183834743
7893,7,100,2,1000,1,3750.295381622816
7894,7,100,2,1500,1,3829.7950258902783
7895,7,100,2,2000,1,3905.4712860507857
7896,7,100,2,2500,1,3975.0558476243264
7897,7,100,2,3000,1,4038.7471624058708
7898,7,100,3,100,1,3769.529161073972
7899,7,100,3,200,1,3686.3088780687626
7900,7,100,3,300,1,3658.160826334816
7901,7,100,3,400,1,3651.38591348794
7902,7,100,3,500,1,3654.80813579299
7903,7,100,3,600,1,3663.6797481612084
7904,7,100,3,700,1,3675.658611307616
7905,7,100,3,800,1,3689.4680531109775
7906,7,100,3,900,1,3704.361351716808
7907,7,100,3,1000,1,3719.8787149561495
7908,7,100,3,1500,1,3799.378359223612
7909,7,100,3,2000,1,3875.054619384119
7910,7,100,3,2500,1,3944.63918095766
7911,7,100,3,3000,1,4008.3304957392043
7912,7,200,0,0,1,4304.061037911168
7913,7,200,1,100,1,3991.539326229708
7914,7,200,1,200,1,3907.5794733895978
7915,7,200,1,300,1,3867.4953512576794
7916,7,200,1,400,1,3848.846332318147
7917,7,200,1,500,1,3842.0583438657327
7918,7,200,1,600,1,3842.37710144748
7919,7,200,1,700,1,3847.1866271768768
7920,7,200,1,800,1,3854.937215799345
7921,7,200,1,900,1,3864.658557443083
7922,7,200,1,1000,1,3875.7166060506993
7923,7,200,1,1500,1,3939.8240016791137
7924,7,200,1,2000,1,4006.4403302360006
7925,7,200,1,2500,1,4070.056915816248
7926,7,200,1,3000,1,4129.519719216632
7927,7,200,2,100,1,3925.3934928963745
7928,7,200,2,200,1,3841.4336400562643
7929,7,200,2,300,1,3801.349517924346
7930,7,200,2,400,1,3782.7004989848133
7931,7,200,2,500,1,3775.912510532399
7932,7,200,2,600,1,3776.2312681141466
7933,7,200,2,700,1,3781.0407938435433
7934,7,200,2,800,1,3788.7913824660113
7935,7,200,2,900,1,3798.5127241097493
7936,7,200,2,1000,1,3809.570772717366
7937,7,200,2,1500,1,3873.6781683457803
7938,7,200,2,2000,1,3940.294496902667
7939,7,200,2,2500,1,4003.9110824829145
7940,7,200,2,3000,1,4063.3738858832985
7941,7,200,3,100,1,3894.976826229708
7942,7,200,3,200,1,3811.0169733895978
7943,7,200,3,300,1,3770.9328512576794
7944,7,200,3,400,1,3752.283832318147
7945,7,200,3,500,1,3745.4958438657327
7946,7,200,3,600,1,3745.81460144748
7947,7,200,3,700,1,3750.6241271768768
7948,7,200,3,800,1,3758.374715799345
7949,7,200,3,900,1,3768.096057443083
7950,7,200,3,1000,1,3779.1541060506993
7951,7,200,3,1500,1,3843.2615016791137
7952,7,200,3,2000,1,3909.8778302360006
7953,7,200,3,2500,1,3973.494415816248
7954,7,200,3,3000,1,4032.957219216632
7955,7,300,0,0,1,4317.394774390654
7956,7,300,1,100,1,4060.4356204443784
7957,7,300,1,200,1,3987.042289027419
7958,7,300,1,300,1,3946.322028843303
7959,7,300,1,400,1,3923.8744395702565
7960,7,300,1,500,1,3912.5330915873437
7961,7,300,1,600,1,3908.342701242776
7962,7,300,1,700,1,3908.9505798818814
7963,7,300,1,800,1,3912.8758999300167
7964,7,300,1,900,1,3919.1446458892024
7965,7,300,1,1000,1,3927.0932904004267
7966,7,300,1,1500,1,3979.5790492345914
7967,7,300,1,2000,1,4038.748648965993
7968,7,300,1,2500,1,4097.22923238788
7969,7,300,1,3000,1,4152.946426726298
7970,7,300,2,100,1,3994.289787111045
7971,7,300,2,200,1,3920.8964556940855
7972,7,300,2,300,1,3880.1761955099696
7973,7,300,2,400,1,3857.728606236923
7974,7,300,2,500,1,3846.3872582540102
7975,7,300,2,600,1,3842.1968679094425
7976,7,300,2,700,1,3842.804746548548
7977,7,300,2,800,1,3846.730066596683
7978,7,300,2,900,1,3852.998812555869
7979,7,300,2,1000,1,3860.947457067093
7980,7,300,2,1500,1,3913.433215901258
7981,7,300,2,2000,1,3972.6028156326597
7982,7,300,2,2500,1,4031.0833990545466
7983,7,300,2,3000,1,4086.800593392965
7984,7,300,3,100,1,3963.8731204443784
7985,7,300,3,200,1,3890.479789027419
7986,7,300,3,300,1,3849.759528843303
7987,7,300,3,400,1,3827.3119395702565
7988,7,300,3,500,1,3815.9705915873437
7989,7,300,3,600,1,3811.780201242776
7990,7,300,3,700,1,3812.3880798818814
7991,7,300,3,800,1,3816.3133999300167
7992,7,300,3,900,1,3822.5821458892024
7993,7,300,3,1000,1,3830.5307904004267
7994,7,300,3,1500,1,3883.0165492345914
7995,7,300,3,2000,1,3942.186148965993
7996,7,300,3,2500,1,4000.66673238788
7997,7,300,3,3000,1,4056.3839267262983
7998,7,400,0,0,1,4330.47926749916
7999,7,400,1,100,1,4106.5892267971585
8000,7,400,1,200,1,4043.7977253684594
8001,7,400,1,300,1,4005.690535274781
8002,7,400,1,400,1,3982.689081727207
8003,7,400,1,500,1,3969.4987753086752
8004,7,400,1,600,1,3962.963943964418
8005,7,400,1,700,1,3961.09324241695
8006,7,400,1,800,1,3962.572685727706
8007,7,400,1,900,1,3966.5036856982083
8008,7,400,1,1000,1,3972.2535484691075
8009,7,400,1,1500,1,4015.8536234505846
8010,7,400,1,2000,1,4068.854293025131
8011,7,400,1,2500,1,4122.891389988578
8012,7,400,1,3000,1,4175.278040323454
8013,7,400,2,100,1,4040.443393463825
8014,7,400,2,200,1,3977.651892035126
8015,7,400,2,300,1,3939.5447019414473
8016,7,400,2,400,1,3916.5432483938735
8017,7,400,2,500,1,3903.3529419753418
8018,7,400,2,600,1,3896.8181106310844
8019,7,400,2,700,1,3894.9474090836165
8020,7,400,2,800,1,3896.4268523943724
8021,7,400,2,900,1,3900.357852364875
8022,7,400,2,1000,1,3906.107715135774
8023,7,400,2,1500,1,3949.707790117251
8024,7,400,2,2000,1,4002.7084596917975
8025,7,400,2,2500,1,4056.745556655245
8026,7,400,2,3000,1,4109.13220699012
8027,7,400,3,100,1,4010.0267267971585
8028,7,400,3,200,1,3947.2352253684594
8029,7,400,3,300,1,3909.128035274781
8030,7,400,3,400,1,3886.126581727207
8031,7,400,3,500,1,3872.9362753086752
8032,7,400,3,600,1,3866.401443964418
8033,7,400,3,700,1,3864.53074241695
8034,7,400,3,800,1,3866.010185727706
8035,7,400,3,900,1,3869.9411856982083
8036,7,400,3,1000,1,3875.6910484691075
8037,7,400,3,1500,1,3919.2911234505846
8038,7,400,3,2000,1,3972.291793025131
8039,7,400,3,2500,1,4026.3288899885783
8040,7,400,3,3000,1,4078.7155403234538
8041,7,500,0,0,1,4343.323664566898
8042,7,500,1,100,1,4141.273421893616
8043,7,500,1,200,1,4087.506630979305
8044,7,500,1,300,1,4052.845071867071
8045,7,500,1,400,1,4030.654849374575
8046,7,500,1,500,1,4016.977308046955
8047,7,500,1,600,1,4009.310584903884
8048,7,500,1,700,1,4006.000725566209
8049,7,500,1,800,1,4005.9140809959895
8050,7,500,1,900,1,4008.2503029477907
8051,7,500,1,1000,1,4012.4302942916975
8052,7,500,1,1500,1,4049.1652771306262
8053,7,500,1,2000,1,4097.01916919958
8054,7,500,1,2500,1,4147.192882431118
8055,7,500,1,3000,1,4196.607339168178
8056,7,500,2,100,1,4075.127588560282
8057,7,500,2,200,1,4021.3607976459716
8058,7,500,2,300,1,3986.6992385337376
